participant_id,scenario_code,complexity_class,scenario_index,started_at,completed_at,total_turns,total_elapsed_s,attempt_number,l1_syntax_ok,l1_api_valid,exec_pass_rate,eval_behavioral_match,eval_confidence,eval_code_correct,sandbox_all_pass,evaluator_1,evaluator_2,oracle_consensus,success
user_0001,S1,C1,0,2026-03-21T10:12:13.279807+00:00,2026-03-21T10:12:13.298546+00:00,10,407.31,2,1,1,,partially,3,,,correct,correct,matches_completely,correct
user_0001,M1,C2,1,2026-03-21T10:19:09.791128+00:00,2026-03-21T10:19:09.810582+00:00,8,73.25,2,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0001,C1,C3,2,2026-03-21T10:27:13.498879+00:00,2026-03-21T10:27:13.520056+00:00,8,177.94,2,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0001,S2,C1,3,2026-03-21T10:36:38.264817+00:00,2026-03-21T10:36:38.282641+00:00,4,75.88,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0001,M2,C2,4,2026-03-21T10:39:36.228744+00:00,2026-03-21T10:39:36.246336+00:00,4,108.95,1,1,1,,partially,3,,,correct,correct,partially,correct
user_0001,C2,C3,5,2026-03-21T10:41:08.515339+00:00,2026-03-21T10:41:08.536375+00:00,4,60.61,1,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0002,S1,C1,0,2026-03-21T10:10:36.470477+00:00,2026-03-21T10:10:36.490526+00:00,7,403.81,2,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0002,M1,C2,1,2026-03-21T10:19:13.710421+00:00,2026-03-21T10:19:13.731503+00:00,10,227.27,3,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0002,C1,C3,2,2026-03-21T10:23:45.323203+00:00,2026-03-21T10:23:45.345426+00:00,7,160.45,2,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0002,S2,C1,3,2026-03-21T10:31:30.940065+00:00,2026-03-21T10:31:30.958198+00:00,4,67.16,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0002,M2,C2,4,2026-03-21T10:35:09.901181+00:00,2026-03-21T10:35:09.918120+00:00,4,171.53,1,1,1,,partially,4,,,correct,correct,partially,correct
user_0002,C2,C3,5,2026-03-21T10:36:39.998118+00:00,2026-03-21T10:36:40.017811+00:00,4,74.95,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0003,S1,C1,0,2026-03-21T10:10:28.270264+00:00,2026-03-21T10:10:28.325722+00:00,10,335.62,3,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0003,M1,C2,1,2026-03-21T10:18:40.697089+00:00,2026-03-21T10:18:40.714890+00:00,10,295.11,3,1,0,,partially,5,,,correct,correct,matches_completely,correct
user_0003,C1,C3,2,2026-03-21T10:23:09.263517+00:00,2026-03-21T10:23:09.288241+00:00,7,149.92,2,1,1,,matches_completely,5,,,correct,correct,partially,correct
user_0003,S2,C1,3,2026-03-21T10:33:55.758149+00:00,2026-03-21T10:33:55.781619+00:00,11,279.7,3,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0003,M2,C2,4,2026-03-21T10:38:03.544183+00:00,2026-03-21T10:38:03.566676+00:00,7,146.53,2,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0003,C2,C3,5,2026-03-21T10:39:35.748790+00:00,2026-03-21T10:39:35.768862+00:00,4,67.64,1,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0004,S1,C1,0,2026-03-21T10:03:13.583434+00:00,2026-03-21T10:03:13.607392+00:00,8,149.53,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0004,M1,C2,1,2026-03-21T10:09:32.141532+00:00,2026-03-21T10:09:32.163552+00:00,8,135.36,2,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0004,C1,C3,2,2026-03-21T10:13:45.721178+00:00,2026-03-21T10:13:45.740525+00:00,4,133.31,1,1,0,,partially,2,,,correct,correct,does_not_match,correct
user_0004,S2,C1,3,2026-03-21T10:21:13.721442+00:00,2026-03-21T10:21:13.743581+00:00,4,85.55,1,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0004,M2,C2,4,2026-03-21T10:25:07.821372+00:00,2026-03-21T10:25:07.840223+00:00,4,82.38,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0004,C2,C3,5,2026-03-21T10:29:38.848219+00:00,2026-03-21T10:29:38.896070+00:00,9,213.3,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0005,S1,C1,0,2026-03-21T10:04:22.243144+00:00,2026-03-21T10:04:22.264778+00:00,4,78.64,1,1,1,,partially,5,,,correct,correct,does_not_match,correct
user_0005,M1,C2,1,2026-03-21T10:10:42.859455+00:00,2026-03-21T10:10:42.883929+00:00,7,168.94,2,1,1,,matches_completely,3,,,correct,correct,does_not_match,correct
user_0005,C1,C3,2,2026-03-21T10:13:53.562769+00:00,2026-03-21T10:13:53.617754+00:00,8,121.86,1,1,1,,partially,5,,,correct,correct,does_not_match,correct
user_0005,S2,C1,3,2026-03-21T10:20:11.934164+00:00,2026-03-21T10:20:11.953794+00:00,7,128.77,2,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0005,M2,C2,4,2026-03-21T10:24:09.792428+00:00,2026-03-21T10:24:09.819762+00:00,11,226.16,3,1,1,,partially,4,,,correct,correct,does_not_match,correct
user_0005,C2,C3,5,2026-03-21T10:29:28.841378+00:00,2026-03-21T10:29:28.866834+00:00,16,335.95,3,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0006,S1,C1,0,2026-03-21T10:03:41.806435+00:00,2026-03-21T10:03:41.829065+00:00,11,51.33,3,1,1,,partially,3,,,correct,correct,does_not_match,correct
user_0006,M1,C2,1,2026-03-21T10:07:50.435148+00:00,2026-03-21T10:07:50.453133+00:00,11,80.67,3,1,0,,matches_completely,3,,,correct,correct,partially,correct
user_0006,C1,C3,2,2026-03-21T10:13:29.044327+00:00,2026-03-21T10:13:29.065709+00:00,10,191.58,2,1,1,,matches_completely,3,,,correct,correct,partially,correct
user_0006,S2,C1,3,2026-03-21T10:19:44.172342+00:00,2026-03-21T10:19:44.309663+00:00,7,141.53,2,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0006,M2,C2,4,2026-03-21T10:22:21.522721+00:00,2026-03-21T10:22:21.544537+00:00,7,98.61,2,1,1,,matches_completely,3,,,correct,correct,partially,correct
user_0006,C2,C3,5,2026-03-21T10:31:39.907865+00:00,2026-03-21T10:31:39.975897+00:00,32,561.3,1,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0007,S1,C1,0,2026-03-21T10:05:53.192099+00:00,2026-03-21T10:05:53.210586+00:00,11,189.56,3,1,0,,matches_completely,2,,,correct,correct,does_not_match,correct
user_0007,M1,C2,1,2026-03-21T10:09:42.015773+00:00,2026-03-21T10:09:42.032983+00:00,12,104.89,3,1,1,,partially,3,,,correct,correct,matches_completely,correct
user_0007,C1,C3,2,2026-03-21T10:11:19.092637+00:00,2026-03-21T10:11:19.110694+00:00,4,94.47,1,1,1,,matches_completely,5,,,correct,correct,does_not_match,correct
user_0007,S2,C1,3,2026-03-21T10:18:40.371976+00:00,2026-03-21T10:18:40.391287+00:00,4,85.81,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0007,M2,C2,4,2026-03-21T10:19:56.445719+00:00,2026-03-21T10:19:56.467750+00:00,4,108.83,1,1,1,,matches_completely,5,,,correct,correct,partially,correct
user_0007,C2,C3,5,2026-03-21T10:21:57.005944+00:00,2026-03-21T10:21:57.021375+00:00,4,144.69,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0008,S1,C1,0,2026-03-21T10:08:45.627613+00:00,2026-03-21T10:08:45.765497+00:00,12,293.38,3,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0008,M1,C2,1,2026-03-21T10:11:46.357900+00:00,2026-03-21T10:11:46.375799+00:00,12,20.0,3,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0008,C1,C3,2,2026-03-21T10:14:24.349853+00:00,2026-03-21T10:14:24.437083+00:00,10,108.16,3,1,1,,matches_completely,3,,,correct,correct,partially,correct
user_0008,S2,C1,3,2026-03-21T10:18:54.936011+00:00,2026-03-21T10:18:54.953979+00:00,4,114.83,1,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0008,M2,C2,4,2026-03-21T10:21:52.807516+00:00,2026-03-21T10:21:52.827239+00:00,4,80.28,1,1,1,,matches_completely,3,,,correct,correct,partially,correct
user_0008,C2,C3,5,2026-03-21T10:24:53.524622+00:00,2026-03-21T10:24:53.541234+00:00,4,68.09,1,1,0,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0009,S1,C1,0,2026-03-21T10:05:35.994453+00:00,2026-03-21T10:05:36.012834+00:00,7,55.22,2,1,1,,partially,5,,,correct,correct,,correct
user_0009,M1,C2,1,2026-03-21T10:10:28.654919+00:00,2026-03-21T10:10:28.681730+00:00,12,61.11,2,1,1,,partially,4,,,correct,correct,,correct
user_0009,C1,C3,2,2026-03-21T10:14:15.898192+00:00,2026-03-21T10:14:15.916821+00:00,7,196.97,2,1,1,,partially,5,,,correct,correct,,correct
user_0009,S2,C1,3,2026-03-21T10:20:14.628663+00:00,2026-03-21T10:20:14.649350+00:00,4,118.7,1,1,1,,matches_completely,5,,,correct,correct,,correct
user_0009,M2,C2,4,2026-03-21T10:21:53.378159+00:00,2026-03-21T10:21:53.403437+00:00,4,106.08,1,1,1,,partially,4,,,correct,correct,,correct
user_0009,C2,C3,5,2026-03-21T10:27:00.311975+00:00,2026-03-21T10:27:00.332777+00:00,4,181.42,1,1,1,,partially,4,,,correct,correct,,correct
user_0010,S1,C1,0,2026-03-21T10:05:03.006480+00:00,2026-03-21T10:05:03.029907+00:00,10,88.56,3,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0010,M1,C2,1,2026-03-21T10:08:44.431850+00:00,2026-03-21T10:08:44.452312+00:00,7,41.62,2,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0010,C1,C3,2,2026-03-21T10:11:13.331837+00:00,2026-03-21T10:11:13.347470+00:00,7,149.05,2,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0010,S2,C1,3,2026-03-21T10:15:55.626848+00:00,2026-03-21T10:15:55.644442+00:00,10,219.64,3,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0010,M2,C2,4,2026-03-21T10:17:04.162943+00:00,2026-03-21T10:17:04.183456+00:00,7,101.23,2,1,1,,matches_completely,5,,,correct,correct,does_not_match,correct
user_0010,C2,C3,5,2026-03-21T10:19:57.959919+00:00,2026-03-21T10:19:57.980753+00:00,4,197.38,1,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0011,S1,C1,0,2026-03-21T10:07:38.768049+00:00,2026-03-21T10:07:38.786029+00:00,9,290.95,3,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0011,M1,C2,1,2026-03-21T10:12:52.368991+00:00,2026-03-21T10:12:52.385558+00:00,13,115.02,3,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0011,C1,C3,2,2026-03-21T10:17:53.735421+00:00,2026-03-21T10:17:53.755078+00:00,9,280.25,2,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0011,S2,C1,3,2026-03-21T10:25:02.804953+00:00,2026-03-21T10:25:02.831414+00:00,9,162.94,2,1,1,,matches_completely,5,,,correct,correct,does_not_match,correct
user_0011,M2,C2,4,2026-03-21T10:27:55.347454+00:00,2026-03-21T10:27:55.365683+00:00,7,129.78,2,1,1,,partially,4,,,correct,correct,partially,correct
user_0011,C2,C3,5,2026-03-21T10:31:23.722664+00:00,2026-03-21T10:31:23.741069+00:00,10,204.56,3,1,0,,partially,3,,,correct,correct,matches_completely,correct
user_0013,S1,C1,0,2026-03-21T10:13:52.681926+00:00,2026-03-21T10:13:52.698895+00:00,4,20.0,1,1,1,,partially,3,,,correct,correct,does_not_match,correct
user_0013,M1,C2,1,2026-03-21T10:17:37.480903+00:00,2026-03-21T10:17:37.498214+00:00,4,20.0,1,1,0,,partially,3,,,correct,correct,matches_completely,correct
user_0013,C1,C3,2,2026-03-21T10:18:45.805864+00:00,2026-03-21T10:18:45.828482+00:00,4,32.31,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0013,S2,C1,3,2026-03-21T10:21:17.164204+00:00,2026-03-21T10:21:17.316270+00:00,4,64.47,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0013,M2,C2,4,2026-03-21T10:22:12.593817+00:00,2026-03-21T10:22:12.616253+00:00,4,80.56,1,1,1,,matches_completely,3,,,correct,correct,partially,correct
user_0013,C2,C3,5,2026-03-21T10:24:26.057059+00:00,2026-03-21T10:24:26.074420+00:00,4,122.23,1,1,1,,partially,3,,,correct,correct,matches_completely,correct
user_0015,S1,C1,0,2026-03-21T10:07:53.806355+00:00,2026-03-21T10:07:53.823584+00:00,4,172.16,1,1,1,,matches_completely,5,,,correct,correct,,correct
user_0015,M1,C2,1,2026-03-21T10:18:16.512088+00:00,2026-03-21T10:18:16.533255+00:00,8,128.08,2,1,1,,matches_completely,3,,,correct,correct,,correct
user_0015,C1,C3,2,2026-03-21T10:20:11.404549+00:00,2026-03-21T10:20:11.422805+00:00,4,65.69,1,1,1,,matches_completely,3,,,correct,correct,,correct
user_0015,S2,C1,3,2026-03-21T10:28:32.778128+00:00,2026-03-21T10:28:32.799727+00:00,4,102.38,1,1,1,,matches_completely,5,,,correct,correct,,correct
user_0015,M2,C2,4,2026-03-21T10:35:03.784059+00:00,2026-03-21T10:35:03.805173+00:00,10,313.91,3,1,1,,matches_completely,3,,,correct,correct,,correct
user_0015,C2,C3,5,2026-03-21T10:37:58.213135+00:00,2026-03-21T10:37:58.231135+00:00,7,153.78,2,1,1,,matches_completely,5,,,correct,correct,,correct
user_0016,S1,C1,0,2026-03-21T10:10:39.200352+00:00,2026-03-21T10:10:39.220946+00:00,11,469.47,3,1,1,,partially,3,,,correct,correct,matches_completely,correct
user_0016,M1,C2,1,2026-03-21T10:11:11.138771+00:00,2026-03-21T10:11:11.154736+00:00,4,20.0,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0016,C1,C3,2,2026-03-21T10:12:05.191898+00:00,2026-03-21T10:12:05.212406+00:00,4,58.41,1,1,1,,matches_completely,4,,,correct,correct,does_not_match,correct
user_0016,S2,C1,3,2026-03-21T10:22:39.357456+00:00,2026-03-21T10:22:39.375866+00:00,7,161.84,2,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0016,M2,C2,4,2026-03-21T10:25:05.721178+00:00,2026-03-21T10:25:05.742931+00:00,7,157.5,2,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0016,C2,C3,5,2026-03-21T10:26:09.012785+00:00,2026-03-21T10:26:09.033693+00:00,7,84.16,2,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0017,S1,C1,0,2026-03-21T10:05:15.379131+00:00,2026-03-21T10:05:15.397357+00:00,10,147.02,3,1,0,,matches_completely,3,,,correct,correct,does_not_match,correct
user_0017,M1,C2,1,2026-03-21T10:12:22.746933+00:00,2026-03-21T10:12:22.780353+00:00,10,20.0,2,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0017,C1,C3,2,2026-03-21T10:16:37.082793+00:00,2026-03-21T10:16:37.104048+00:00,10,226.66,3,1,1,,matches_completely,3,,,correct,correct,does_not_match,correct
user_0017,S2,C1,3,2026-03-21T10:19:48.950307+00:00,2026-03-21T10:19:48.971397+00:00,4,59.91,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0017,M2,C2,4,2026-03-21T10:21:39.154812+00:00,2026-03-21T10:21:39.178766+00:00,4,75.86,1,1,1,,matches_completely,5,,,correct,correct,partially,correct
user_0017,C2,C3,5,2026-03-21T10:24:09.305291+00:00,2026-03-21T10:24:09.325085+00:00,10,140.41,2,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0018,S1,C1,0,2026-03-21T10:08:40.773780+00:00,2026-03-21T10:08:40.797503+00:00,10,349.91,3,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0018,M1,C2,1,2026-03-21T10:14:43.285453+00:00,2026-03-21T10:14:43.332491+00:00,12,104.23,3,1,0,,partially,4,,,correct,correct,does_not_match,correct
user_0018,C1,C3,2,2026-03-21T10:18:39.347044+00:00,2026-03-21T10:18:39.473744+00:00,9,118.16,2,1,1,,matches_completely,5,,,correct,correct,does_not_match,correct
user_0018,S2,C1,3,2026-03-21T10:21:55.327402+00:00,2026-03-21T10:21:55.343494+00:00,4,62.55,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0018,M2,C2,4,2026-03-21T10:24:43.885881+00:00,2026-03-21T10:24:43.904971+00:00,7,188.09,2,1,1,,matches_completely,4,,,correct,correct,partially,correct
user_0018,C2,C3,5,2026-03-21T10:27:42.807160+00:00,2026-03-21T10:27:42.827646+00:00,7,114.02,2,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0019,S1,C1,0,2026-03-21T10:08:07.752040+00:00,2026-03-21T10:08:07.774499+00:00,10,323.34,3,1,1,,partially,3,,,correct,correct,matches_completely,correct
user_0019,M1,C2,1,2026-03-21T10:16:28.425641+00:00,2026-03-21T10:16:28.446426+00:00,7,137.53,2,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0019,C1,C3,2,2026-03-21T10:20:06.830371+00:00,2026-03-21T10:20:06.850426+00:00,7,130.48,2,1,1,,matches_completely,5,,,correct,correct,partially,correct
user_0019,S2,C1,3,2026-03-21T10:28:21.293181+00:00,2026-03-21T10:28:21.309142+00:00,4,142.88,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0019,M2,C2,4,2026-03-21T10:32:07.190562+00:00,2026-03-21T10:32:07.210262+00:00,7,144.16,2,1,1,,partially,3,,,correct,correct,does_not_match,correct
user_0019,C2,C3,5,2026-03-21T10:36:01.122339+00:00,2026-03-21T10:36:01.185236+00:00,7,194.02,2,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0020,S1,C1,0,2026-03-21T10:05:03.419808+00:00,2026-03-21T10:05:03.436924+00:00,7,90.14,2,1,1,,partially,3,,,correct,correct,matches_completely,correct
user_0020,M1,C2,1,2026-03-21T10:17:25.409131+00:00,2026-03-21T10:17:25.430511+00:00,10,194.81,3,1,0,,partially,2,,,correct,correct,matches_completely,correct
user_0020,C1,C3,2,2026-03-21T10:19:19.735896+00:00,2026-03-21T10:19:19.756554+00:00,4,39.08,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0020,S2,C1,3,2026-03-21T10:24:19.598254+00:00,2026-03-21T10:24:19.619017+00:00,4,109.86,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0020,M2,C2,4,2026-03-21T10:28:15.452506+00:00,2026-03-21T10:28:15.476199+00:00,8,242.09,2,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0020,C2,C3,5,2026-03-21T10:30:46.609869+00:00,2026-03-21T10:30:46.630218+00:00,8,110.66,2,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0021,S1,C1,0,2026-03-24T10:28:35.750784+00:00,2026-03-24T10:28:35.769195+00:00,4,320.05,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0021,M1,C2,1,2026-03-24T10:37:55.942021+00:00,2026-03-24T10:37:55.965818+00:00,12,397.26,2,1,1,,partially,4,,,correct,correct,does_not_match,correct
user_0021,C1,C3,2,2026-03-24T10:47:48.559089+00:00,2026-03-24T10:47:48.580657+00:00,10,540.69,1,1,1,,matches_completely,4,,,correct,correct,does_not_match,correct
user_0021,S2,C1,3,2026-03-24T10:52:23.206913+00:00,2026-03-24T10:52:23.228518+00:00,4,63.77,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0021,M2,C2,4,2026-03-24T11:01:04.571504+00:00,2026-03-24T11:01:04.589358+00:00,10,298.95,3,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0021,C2,C3,5,2026-03-24T11:04:41.382875+00:00,2026-03-24T11:04:41.403204+00:00,4,99.92,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0022,S1,C1,0,2026-03-24T10:27:45.198762+00:00,2026-03-24T10:27:45.216789+00:00,10,250.75,3,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0022,M1,C2,1,2026-03-24T10:30:31.905590+00:00,2026-03-24T10:30:31.922925+00:00,6,20.0,1,1,1,,matches_completely,3,,,correct,correct,matches_completely,correct
user_0022,C1,C3,2,2026-03-24T10:31:45.182844+00:00,2026-03-24T10:31:45.201243+00:00,4,58.02,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0022,S2,C1,3,2026-03-24T10:37:51.333142+00:00,2026-03-24T10:37:51.354536+00:00,7,141.72,2,1,1,,partially,3,,,correct,correct,partially,correct
user_0022,M2,C2,4,2026-03-24T10:42:30.104179+00:00,2026-03-24T10:42:30.133710+00:00,8,310.44,1,1,1,,partially,3,,,correct,correct,does_not_match,correct
user_0022,C2,C3,5,2026-03-24T10:43:44.306871+00:00,2026-03-24T10:43:44.323976+00:00,4,95.56,1,1,1,,matches_completely,4,,,correct,correct,matches_completely,correct
user_0023,S1,C1,0,2026-03-24T10:25:01.685201+00:00,2026-03-24T10:25:01.701186+00:00,4,20.0,1,1,1,,matches_completely,5,,,correct,correct,matches_completely,correct
user_0023,M1,C2,1,2026-03-24T10:30:04.642549+00:00,2026-03-24T10:30:04.659029+00:00,4,90.8,1,1,1,,partially,4,,,correct,correct,matches_completely,correct
user_0023,C1,C3,2,2026-03-24T10:31:55.804594+00:00,2026-03-24T10:31:55.822190+00:00,4,68.09,1,1,1,,matches_completely,4,,,correct,correct,partially,correct
user_0023,S2,C1,3,2026-03-24T10:35:42.188612+00:00,2026-03-24T10:35:42.205518+00:00,6,86.53,1,1,1,,partially,4,,,correct,correct,partially,correct
